age,gender,household,time,ward,year
87,m,s,>365,22,7
87,w,s,15-30,22,7
87,w,s,15-30,22,7
87,w,s,15-30,22,7
87,w,s,15-30,22,7
87,w,s,15-30,22,7
87,w,s,15-30,22,7
87,w,s,31-90,22,7
87,w,s,31-90,22,7
87,w,s,31-90,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,0-1,22,7
87,m,m,2-3,22,7
87,m,m,2-3,22,7
87,m,m,2-3,22,7
87,m,m,2-3,22,7
87,m,m,2-3,22,7
87,m,m,4-7,22,7
87,m,m,4-7,22,7
87,m,m,8-14,22,7
87,m,m,91-180,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,0-1,22,7
87,w,m,2-3,22,7
87,w,m,2-3,22,7
87,w,m,2-3,22,7
87,w,m,2-3,22,7
87,w,m,4-7,22,7
87,w,m,>365,22,7
12,m,m,0-1,23,7
12,w,m,0-1,23,7
17,w,m,0-1,23,7
22,m,s,0-1,23,7
22,m,s,0-1,23,7
22,m,m,0-1,23,7
22,m,m,0-1,23,7
27,m,s,0-1,23,7
27,m,s,0-1,23,7
27,m,s,0-1,23,7
27,w,s,0-1,23,7
27,w,s,0-1,23,7
27,w,s,0-1,23,7
27,w,s,0-1,23,7
27,m,m,0-1,23,7
27,w,m,0-1,23,7
32,m,s,0-1,23,7
32,m,s,0-1,23,7
32,m,s,0-1,23,7
32,m,s,0-1,23,7
32,m,s,0-1,23,7
32,m,s,0-1,23,7
32,w,s,0-1,23,7
32,m,m,0-1,23,7
32,m,m,0-1,23,7
32,m,m,0-1,23,7
32,w,m,0-1,23,7
32,w,m,0-1,23,7
37,m,s,0-1,23,7
37,m,s,0-1,23,7
37,m,s,0-1,23,7
37,m,s,0-1,23,7
37,w,s,0-1,23,7
37,m,m,0-1,23,7
37,m,m,0-1,23,7
37,w,m,0-1,23,7
37,w,m,0-1,23,7
37,w,m,0-1,23,7
37,w,m,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,s,0-1,23,7
42,m,m,0-1,23,7
42,m,m,0-1,23,7
42,m,m,0-1,23,7
42,m,m,0-1,23,7
42,m,m,0-1,23,7
42,w,m,0-1,23,7
42,w,m,0-1,23,7
42,w,m,0-1,23,7
42,w,m,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,m,s,0-1,23,7
47,w,s,0-1,23,7
47,w,s,0-1,23,7
47,m,m,0-1,23,7
47,m,m,0-1,23,7
47,m,m,0-1,23,7
47,m,m,0-1,23,7
47,m,m,0-1,23,7
47,w,m,0-1,23,7
47,w,m,0-1,23,7
47,w,m,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,m,s,0-1,23,7
52,w,s,0-1,23,7
52,w,s,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,m,m,0-1,23,7
52,w,m,0-1,23,7
52,w,m,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,0-1,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,m,s,2-3,23,7
57,w,s,0-1,23,7
57,w,s,0-1,23,7
57,w,s,0-1,23,7
57,w,s,0-1,23,7
57,w,s,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,m,m,0-1,23,7
57,w,m,0-1,23,7
57,w,m,0-1,23,7
57,w,m,0-1,23,7
57,w,m,0-1,23,7
57,w,m,0-1,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,m,s,2-3,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,w,s,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,m,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
62,w,m,0-1,23,7
67,m,s,2-3,23,7
67,m,s,2-3,23,7
67,m,s,2-3,23,7
67,m,s,2-3,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,m,s,4-7,23,7
67,w,s,0-1,23,7
67,w,s,0-1,23,7
67,w,s,0-1,23,7
67,w,s,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,m,m,0-1,23,7
67,w,m,0-1,23,7
67,w,m,0-1,23,7
67,w,m,0-1,23,7
67,w,m,0-1,23,7
72,m,s,4-7,23,7
72,m,s,4-7,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,8-14,23,7
72,m,s,15-30,23,7
72,m,s,15-30,23,7
72,m,s,15-30,23,7
72,m,s,15-30,23,7
72,w,s,0-1,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,w,s,2-3,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,m,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
72,w,m,0-1,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,15-30,23,7
77,m,s,31-90,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,w,s,2-3,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,m,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
77,w,m,0-1,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,m,s,31-90,23,7
82,w,s,2-3,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,w,s,4-7,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,m,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
82,w,m,0-1,23,7
87,m,s,31-90,23,7
87,m,s,31-90,23,7
87,m,s,31-90,23,7
87,m,s,91-180,23,7
87,m,s,91-180,23,7
87,m,s,91-180,23,7
87,m,s,181-365,23,7
87,w,s,4-7,23,7
87,w,s,4-7,23,7
87,w,s,8-14,23,7
87,w,s,8-14,23,7
87,w,s,8-14,23,7
87,w,s,15-30,23,7
87,w,s,15-30,23,7
87,w,s,15-30,23,7
87,w,s,15-30,23,7
87,w,s,31-90,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,0-1,23,7
87,m,m,2-3,23,7
87,m,m,2-3,23,7
87,m,m,2-3,23,7
87,m,m,4-7,23,7
87,m,m,4-7,23,7
87,m,m,8-14,23,7
87,m,m,8-14,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,0-1,23,7
87,w,m,2-3,23,7
87,w,m,2-3,23,7
87,w,m,2-3,23,7
87,w,m,2-3,23,7
87,w,m,2-3,23,7
87,w,m,4-7,23,7
87,w,m,4-7,23,7
87,w,m,4-7,23,7
87,w,m,4-7,23,7
87,w,m,4-7,23,7
87,w,m,8-14,23,7
87,w,m,15-30,23,7
12,m,m,0-1,01,8
27,w,m,0-1,01,8
37,m,s,0-1,01,8
42,m,m,0-1,01,8
47,w,m,0-1,01,8
52,m,s,0-1,01,8
52,m,m,0-1,01,8
62,m,s,0-1,01,8
62,m,m,0-1,01,8
62,m,m,0-1,01,8
62,m,m,0-1,01,8
62,m,m,0-1,01,8
62,w,m,0-1,01,8
67,m,m,0-1,01,8
72,m,s,0-1,01,8
72,m,s,0-1,01,8
72,m,s,2-3,01,8
72,w,m,0-1,01,8
77,m,s,4-7,01,8
77,w,s,0-1,01,8
77,w,s,0-1,01,8
77,m,m,0-1,01,8
77,m,m,2-3,01,8
77,w,m,0-1,01,8
77,w,m,0-1,01,8
82,m,s,8-14,01,8
82,m,s,8-14,01,8
82,m,s,15-30,01,8
82,w,s,0-1,01,8
82,w,s,2-3,01,8
87,w,s,8-14,01,8
87,w,s,8-14,01,8
87,m,m,31-90,01,8
87,w,m,2-3,01,8
27,m,s,0-1,02,8
27,w,s,0-1,02,8
27,w,s,0-1,02,8
42,m,m,0-1,02,8
47,m,s,0-1,02,8
47,m,s,0-1,02,8
47,m,s,0-1,02,8
47,w,m,0-1,02,8
52,m,s,0-1,02,8
52,w,s,0-1,02,8
52,m,m,0-1,02,8
57,m,s,0-1,02,8
57,m,s,0-1,02,8
57,m,m,0-1,02,8
57,m,m,0-1,02,8
62,m,s,2-3,02,8
62,m,s,2-3,02,8
62,m,s,2-3,02,8
62,m,s,2-3,02,8
62,w,s,0-1,02,8
62,w,s,0-1,02,8
62,w,s,2-3,02,8
62,m,m,0-1,02,8
62,m,m,0-1,02,8
67,m,m,0-1,02,8
67,m,m,0-1,02,8
72,m,s,4-7,02,8
72,m,s,4-7,02,8
72,m,s,4-7,02,8
72,m,s,4-7,02,8
72,m,s,4-7,02,8
72,m,m,0-1,02,8
72,m,m,2-3,02,8
72,m,m,2-3,02,8
72,m,m,4-7,02,8
77,m,s,4-7,02,8
77,m,s,4-7,02,8
77,m,s,8-14,02,8
77,w,s,2-3,02,8
77,w,s,4-7,02,8
77,w,s,4-7,02,8
77,m,m,15-30,02,8
77,w,m,0-1,02,8
77,w,m,0-1,02,8
77,w,m,0-1,02,8
82,m,s,8-14,02,8
82,w,s,4-7,02,8
82,w,s,4-7,02,8
82,m,m,15-30,02,8
82,m,m,31-90,02,8
82,w,m,0-1,02,8
87,m,s,15-30,02,8
87,w,s,4-7,02,8
87,w,s,15-30,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
87,w,m,0-1,02,8
22,m,s,0-1,03,8
27,w,s,0-1,03,8
27,m,m,0-1,03,8
32,m,s,0-1,03,8
32,m,s,0-1,03,8
32,w,s,0-1,03,8
32,w,m,0-1,03,8
37,w,s,0-1,03,8
37,w,s,0-1,03,8
37,m,m,0-1,03,8
42,w,s,0-1,03,8
42,w,s,0-1,03,8
42,m,m,0-1,03,8
47,m,s,0-1,03,8
47,m,s,0-1,03,8
47,m,s,0-1,03,8
47,m,s,0-1,03,8
52,m,s,0-1,03,8
52,m,s,0-1,03,8
52,m,s,0-1,03,8
52,w,s,0-1,03,8
52,w,s,0-1,03,8
52,m,m,0-1,03,8
57,m,s,0-1,03,8
57,m,s,0-1,03,8
57,m,s,0-1,03,8
57,m,s,0-1,03,8
57,m,s,2-3,03,8
57,m,s,2-3,03,8
57,w,s,0-1,03,8
57,w,s,0-1,03,8
57,w,s,0-1,03,8
57,w,s,0-1,03,8
57,w,s,0-1,03,8
57,w,s,0-1,03,8
57,m,m,0-1,03,8
57,m,m,0-1,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,2-3,03,8
62,m,s,4-7,03,8
62,m,s,4-7,03,8
62,m,s,4-7,03,8
62,w,s,0-1,03,8
62,w,m,0-1,03,8
62,w,m,0-1,03,8
67,m,s,4-7,03,8
67,m,s,4-7,03,8
67,m,s,4-7,03,8
67,w,s,0-1,03,8
67,w,s,0-1,03,8
67,m,m,0-1,03,8
67,w,m,0-1,03,8
72,m,s,4-7,03,8
72,m,s,4-7,03,8
72,m,s,8-14,03,8
72,m,s,8-14,03,8
72,m,s,8-14,03,8
72,m,s,8-14,03,8
72,m,s,8-14,03,8
72,w,s,0-1,03,8
72,w,s,0-1,03,8
72,w,s,0-1,03,8
72,w,s,0-1,03,8
72,w,m,0-1,03,8
77,m,s,8-14,03,8
77,m,s,8-14,03,8
77,m,s,8-14,03,8
77,m,s,8-14,03,8
77,m,s,15-30,03,8
77,m,s,15-30,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,w,s,2-3,03,8
77,m,m,0-1,03,8
77,m,m,0-1,03,8
77,m,m,0-1,03,8
77,m,m,0-1,03,8
77,m,m,0-1,03,8
77,w,m,0-1,03,8
77,w,m,0-1,03,8
77,w,m,0-1,03,8
77,w,m,0-1,03,8
82,m,s,15-30,03,8
82,m,s,15-30,03,8
82,m,s,31-90,03,8
82,m,s,31-90,03,8
82,w,s,2-3,03,8
82,w,s,2-3,03,8
82,w,s,2-3,03,8
82,w,s,2-3,03,8
82,w,s,4-7,03,8
82,m,m,0-1,03,8
82,m,m,0-1,03,8
82,m,m,0-1,03,8
82,m,m,0-1,03,8
82,m,m,0-1,03,8
82,m,m,0-1,03,8
82,w,m,0-1,03,8
82,w,m,0-1,03,8
82,w,m,0-1,03,8
82,w,m,0-1,03,8
82,w,m,0-1,03,8
87,m,s,31-90,03,8
87,m,s,31-90,03,8
87,m,s,31-90,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,4-7,03,8
87,w,s,8-14,03,8
87,w,s,15-30,03,8
87,w,s,31-90,03,8
87,m,m,0-1,03,8
87,m,m,0-1,03,8
87,m,m,0-1,03,8
87,m,m,2-3,03,8
87,m,m,2-3,03,8
87,m,m,2-3,03,8
87,m,m,4-7,03,8
87,w,m,0-1,03,8
87,w,m,0-1,03,8
87,w,m,0-1,03,8
87,w,m,0-1,03,8
87,w,m,2-3,03,8
87,w,m,4-7,03,8
12,m,m,0-1,04,8
12,m,m,0-1,04,8
12,w,m,0-1,04,8
22,w,s,0-1,04,8
22,w,s,0-1,04,8
22,w,s,0-1,04,8
22,w,s,0-1,04,8
22,w,s,0-1,04,8
22,w,m,0-1,04,8
22,w,m,0-1,04,8
27,m,s,0-1,04,8
27,m,s,0-1,04,8
27,w,s,0-1,04,8
27,w,s,0-1,04,8
27,m,m,0-1,04,8
27,m,m,0-1,04,8
27,w,m,0-1,04,8
27,w,m,0-1,04,8
27,w,m,0-1,04,8
32,m,s,0-1,04,8
32,m,s,0-1,04,8
32,m,s,0-1,04,8
32,w,s,0-1,04,8
32,w,s,0-1,04,8
32,m,m,0-1,04,8
32,w,m,0-1,04,8
32,w,m,0-1,04,8
32,w,m,0-1,04,8
37,m,s,0-1,04,8
37,m,s,0-1,04,8
37,m,s,0-1,04,8
37,w,s,0-1,04,8
37,w,s,0-1,04,8
37,w,s,0-1,04,8
37,m,m,0-1,04,8
37,m,m,0-1,04,8
37,w,m,0-1,04,8
37,w,m,0-1,04,8
42,m,s,0-1,04,8
42,m,s,0-1,04,8
42,w,m,0-1,04,8
42,w,m,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,m,s,0-1,04,8
47,w,s,0-1,04,8
47,m,m,0-1,04,8
47,w,m,0-1,04,8
47,w,m,0-1,04,8
47,w,m,0-1,04,8
47,w,m,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,m,s,0-1,04,8
52,w,s,0-1,04,8
52,m,m,0-1,04,8
52,m,m,0-1,04,8
52,m,m,0-1,04,8
52,m,m,0-1,04,8
52,w,m,0-1,04,8
57,m,s,0-1,04,8
57,m,s,0-1,04,8
57,m,s,0-1,04,8
57,m,s,2-3,04,8
57,m,s,2-3,04,8
57,m,s,2-3,04,8
57,m,s,2-3,04,8
57,w,s,0-1,04,8
57,w,s,0-1,04,8
57,w,s,0-1,04,8
57,m,m,0-1,04,8
57,m,m,0-1,04,8
57,m,m,0-1,04,8
57,m,m,0-1,04,8
57,m,m,0-1,04,8
57,m,m,0-1,04,8
57,w,m,0-1,04,8
57,w,m,0-1,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,m,s,2-3,04,8
62,w,s,0-1,04,8
62,w,s,0-1,04,8
62,m,m,0-1,04,8
62,w,m,0-1,04,8
62,w,m,0-1,04,8
62,w,m,0-1,04,8
67,m,s,2-3,04,8
67,m,s,2-3,04,8
67,m,s,2-3,04,8
67,m,s,2-3,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,m,s,4-7,04,8
67,w,s,0-1,04,8
67,w,s,0-1,04,8
67,m,m,0-1,04,8
67,m,m,0-1,04,8
67,m,m,0-1,04,8
67,m,m,0-1,04,8
67,m,m,0-1,04,8
67,m,m,0-1,04,8
67,w,m,0-1,04,8
67,w,m,0-1,04,8
67,w,m,0-1,04,8
67,w,m,0-1,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,4-7,04,8
72,m,s,8-14,04,8
72,m,s,8-14,04,8
72,m,s,8-14,04,8
72,m,s,8-14,04,8
72,m,s,8-14,04,8
72,w,s,0-1,04,8
72,w,s,0-1,04,8
72,w,s,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,m,m,0-1,04,8
72,w,m,0-1,04,8
72,w,m,0-1,04,8
72,w,m,0-1,04,8
72,w,m,0-1,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,8-14,04,8
77,m,s,15-30,04,8
77,m,s,15-30,04,8
77,w,s,0-1,04,8
77,w,s,0-1,04,8
77,w,s,2-3,04,8
77,w,s,2-3,04,8
77,w,s,2-3,04,8
77,w,s,2-3,04,8
77,w,s,2-3,04,8
77,w,s,2-3,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,m,m,0-1,04,8
77,w,m,0-1,04,8
77,w,m,0-1,04,8
77,w,m,0-1,04,8
77,w,m,0-1,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,15-30,04,8
82,m,s,31-90,04,8
82,m,s,31-90,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,2-3,04,8
82,w,s,4-7,04,8
82,w,s,4-7,04,8
82,w,s,4-7,04,8
82,m,m,0-1,04,8
82,m,m,0-1,04,8
82,m,m,0-1,04,8
82,m,m,0-1,04,8
82,m,m,0-1,04,8
82,w,m,0-1,04,8
82,w,m,0-1,04,8
82,w,m,0-1,04,8
82,w,m,0-1,04,8
87,m,s,31-90,04,8
87,m,s,31-90,04,8
87,m,s,31-90,04,8
87,m,s,91-180,04,8
87,w,s,4-7,04,8
87,w,s,4-7,04,8
87,w,s,4-7,04,8
